duplicate_type,admin_level,parent_id,normalized_name,admin_area_ids,name_row_ids,row_count,review_reason
exact_duplicate_name_rows,,,လုံထန်,6454,5030;8292,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ရင်ဖန့်,6456,5032;8356,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဟိုတောင်း,6460,5043;8316,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ပန်ယန်း,6462,5040;7778,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းပေါက်,6466,5042;8358,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,တန့်ယန်း,6467,7418;7596,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,လျင်ဟို,6468,5079;8372,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ပန်ခမ်းအထူး,6469,5041;8216,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းလင်း,6471,5036;8308,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,နားကောင်း,6473,5037;7658,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မက်မန်း,6474,7130;8202,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းရယ်,6479,7322;7880,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မန်မန်ဆိုင်,6484,5035;8108,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မန်တွန်း,6491,5026;7624,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကျောက်မဲ,6500,7121;7582,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,သီပေါ,6523,7219;7606,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မန်တုံ,6527,7288;8224,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ပြင်ဦးလွင်,6536,7389;7932,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,အောင်မြေသာစံ,6538,5199;7942,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မတ္တရာ,6544,7283;7626,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,စဉ့်ကူ,6550,7407;8236,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကျောက်မဲ,6551,7253;8086,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုးကုတ်,6553,7309;8182,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,သပိတ်ကျင်း,6554,7428;7874,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုးမိတ်,6558,7317;8352,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,နမ္မတူ,6560,7342;8112,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းပါး,6562,5080;7758,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မူပန်,6565,7079;8306,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကွတ်ခိုင်,6569,7077;7726,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကွတ်ခိုင်,6575,7078;8254,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မံစီ,6584,7287;7938,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မဘိမ်း,6585,7281;7598,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုးမိတ်,6586,7475;7718,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ထီးချိုင့်,6587,7443;8070,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကသာ,6588,7235;7548,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုးမောက်,6593,7311;8040,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဗန်းမော်,6594,7107;8102,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,နမ့်ဖက်ကာ,6597,7076;7750,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကွတ်ခိုင်,6598,5056;7590,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,နမ့်ခမ်း,6599,5091;7984,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မူဆယ်,6600,7075;7706,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုးညှင်း,6601,7310;8132,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,အင်းတော်,6607,7222;7798,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မြစ်ကြီးနား,6610,7338;8018,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဗန်းမော်,6612,7176;8298,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဟုန်ရှင်း,6620,5062;7724,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မြစ်ကြီးနား,6622,7145;8178,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဝိုင်းမော်,6623,7449;8196,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုးညှင်း,6659,7138;7844,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုးကောင်း,6660,7308;7530,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဖားကန့်,6664,7214;7634,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,တနိုင်း,6666,7417;7618,2,Remove exact duplicate name rows while preserving one row and useful aliases
