postal_code,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,locality_type,township_admin_area_id,local_admin_area_id,match_status,match_method,review_reason
1370006,Kayin State,ကရင်ပြည်နယ်,Kyaikdon Town,ကျိုက်ဒုံ မြို့,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,ward,7502,5029,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401001,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,San Chi Quarter,ဆန်းချီ ရပ်ကွက်,ward,7470,7518,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401002,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Oe Loke Quarter,အိုးလုပ် ရပ်ကွက်,ward,7470,7519,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401003,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Ta Laing Htein Quarter,တလိုင်းထိန် ရပ်ကွက်,ward,7470,7520,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401004,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Thin Baw Seik Quarter,သင်္ဘောဆိပ် ရပ်ကွက်,ward,7470,7521,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401005,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Daung Ngu Quarter,ဒေါင်းငူ ရပ်ကွက်,ward,7470,7505,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401006,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Kyet Sa Pyin Quarter,ကြက်စားပြင် ရပ်ကွက်,ward,7470,7517,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401007,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Bon Maw Quarter,ဘုမ္မော် ရပ်ကွက်,ward,7470,7507,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401008,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Za Yit Quarter,ဇရစ် ရပ်ကွက်,ward,7470,7506,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401009,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Ka Nyon Quarter,ကညုံ ရပ်ကွက်,ward,7470,7512,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401010,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Pein Hne Taw Quarter,ပိန္နဲတော ရပ်ကွက်,ward,7470,7515,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401011,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Ah Nauk Myo Twin Quarter,အနောက်မြို့တွင်း ရပ်ကွက်,ward,7470,6052,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401012,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Byaw Taw Wa Quarter,ဗျောတောဝ ရပ်ကွက်,ward,7470,7516,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401013,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Kyauk  Maw Quarter,ကျောက်မော် ရပ်ကွက်,ward,7470,7522,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401014,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Htein Thit Quarter,ထိန်သစ် ရပ်ကွက်,ward,7470,7514,linked_local_area,exact_local_under_township,Unique local admin under matched township
1401015,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Dawei Township,ထားဝယ် မြို့နယ်,Sin Seik Quarter,ဆင်ဆိပ် ရပ်ကွက်,ward,7470,7513,linked_local_area,exact_local_under_township,Unique local admin under matched township
1402001,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Yebyu Township,ရေဖြူ မြို့နယ်,Myo Ma (Ka Gyi) Quarter,မြို့မ (က) ရပ်ကွက်,ward,7503,7504,linked_local_area,exact_local_under_township,Unique local admin under matched township
1402002,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Yebyu Township,ရေဖြူ မြို့နယ်,Myo Ma (Kha Gway) Quarter,မြို့မ (ခ) ရပ်ကွက်,ward,7503,7511,linked_local_area,exact_local_under_township,Unique local admin under matched township
1402003,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Yebyu Township,ရေဖြူ မြို့နယ်,Myo Ma (Ga Nge) Quarter,မြို့မ (ဂ) ရပ်ကွက်,ward,7503,7510,linked_local_area,exact_local_under_township,Unique local admin under matched township
1402004,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Yebyu Township,ရေဖြူ မြို့နယ်,Myo Ma (Ga Gyi) Quarter,မြို့မ (ဃ) ရပ်ကွက်,ward,7503,7508,linked_local_area,exact_local_under_township,Unique local admin under matched township
1403001,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Thayetchaung Township,သရက်ချောင်း မြို့နယ်,Maw Shi Kone Quarter,မော်ရှီကုန်း ရပ်ကွက်,ward,7471,7476,linked_local_area,exact_local_under_township,Unique local admin under matched township
1403002,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Thayetchaung Township,သရက်ချောင်း မြို့နယ်,Kyauk Myaung Quarter,ကျောက်မြောင်း ရပ်ကွက်,ward,7471,7475,linked_local_area,exact_local_under_township,Unique local admin under matched township
1403003,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Thayetchaung Township,သရက်ချောင်း မြို့နယ်,Tha Yet Chaung Quarter,သရက်ချောင်း ရပ်ကွက်,ward,7471,7474,linked_local_area,exact_local_under_township,Unique local admin under matched township
1403004,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Thayetchaung Township,သရက်ချောင်း မြို့နယ်,Pan Taw Quarter,ပန်းတော ရပ်ကွက်,ward,7471,7473,linked_local_area,exact_local_under_township,Unique local admin under matched township
1403005,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Thayetchaung Township,သရက်ချောင်း မြို့နယ်,Sin Hpyu Pyin Quarter,ဆင်ဖြူပြင် ရပ်ကွက်,ward,7471,7450,linked_local_area,exact_local_under_township,Unique local admin under matched township
1404001,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Launglon Township,လောင်းလုံး မြို့နယ်,(Ka Gyi) Quarter,(က) ရပ်ကွက်,ward,7481,7480,linked_local_area,exact_local_under_township,Unique local admin under matched township
1404002,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Launglon Township,လောင်းလုံး မြို့နယ်,(Kha Gway) Quarter,(ခ) ရပ်ကွက်,ward,7481,7478,linked_local_area,exact_local_under_township,Unique local admin under matched township
1404003,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Launglon Township,လောင်းလုံး မြို့နယ်,(Ga Nge) Quarter,(ဂ) ရပ်ကွက်,ward,7481,7472,linked_local_area,exact_local_under_township,Unique local admin under matched township
1404004,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Launglon Township,လောင်းလုံး မြို့နယ်,(Ga Gyi) Quarter,(ဃ) ရပ်ကွက်,ward,7481,7477,linked_local_area,exact_local_under_township,Unique local admin under matched township
1405001,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Myeik Township,မြိတ် မြို့နယ်,Nauk Lel Quarter,နောက်လယ် ရပ်ကွက်,ward,7465,7453,linked_local_area,exact_local_under_township,Unique local admin under matched township
1405002,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Myeik Township,မြိတ် မြို့နယ်,Ta Laing Su Quarter,တလိုင်းစု ရပ်ကွက်,ward,7465,7455,linked_local_area,exact_local_under_township,Unique local admin under matched township
1405003,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Myeik Township,မြိတ် မြို့နယ်,Seik Nge Quarter,ဆိပ်ငယ် ရပ်ကွက်,ward,7465,7458,linked_local_area,exact_local_under_township,Unique local admin under matched township
1405004,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Myeik Township,မြိတ် မြို့နယ်,Zay Tan Quarter,ဈေးတန်း ရပ်ကွက်,ward,7465,7454,linked_local_area,exact_local_under_township,Unique local admin under matched township
1405005,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Myeik Township,မြိတ် မြို့နယ်,Kan Khaung Quarter,ကန်ခေါင်း ရပ်ကွက်,ward,7465,7459,linked_local_area,exact_local_under_township,Unique local admin under matched township
1405006,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Myeik Township,မြိတ် မြို့နယ်,Myit Nge Quarter,မြစ်ငယ် ရပ်ကွက်,ward,7465,7460,linked_local_area,exact_local_under_township,Unique local admin under matched township
1405007,Tanintharyi Region,တနင်္သာရီတိုင်းဒေသကြီး,Myeik Township,မြိတ် မြို့နယ်,Dawei Su Quarter,ထားဝယ်စု ရပ်ကွက်,ward,7465,7461,linked_local_area,exact_local_under_township,Unique local admin under matched township
