source_key,entity_type,source_name_mm,source_name_en,source_parent,source_geometry_preview_path,candidate_core_ids,candidate_names,candidate_parents,candidate_types,name_evidence,overlap_percent,distance_m,dependency_counts,recommended_action,review_decision,selected_core_id,review_note
village:152104:row2551:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,တောရှည်,Taw Shey,Ayeyarwady > Hinthada > Ingapu > Hmat Taing,reports/admin-reconciliation-v2/phase3-previews/village_152104_row2551_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121652;121976,တောရှည် [Taw Shey / တောရှည်] | တောရှည် [Taw Shey / တောရှည်],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,256.7;0.0,121652:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121976:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121652,Multiple CoreMap settlements share exact normalized name under township | prefer id=121652 by verification/point/names (preserve survivor point)
village:152623:row2577:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,တာနား,Tar Nar,Ayeyarwady > Hinthada > Ingapu > Htan Pin Kan,reports/admin-reconciliation-v2/phase3-previews/village_152623_row2577_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121648;122035,တာနား [Tar Nar / တာနား] | တာနား [Tar Nar / တာနား],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,33.3;1301.9,121648:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 122035:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121648,Multiple CoreMap settlements share exact normalized name under township | prefer id=121648 by verification/point/names (preserve survivor point)
village:152991:row2590:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဒိုးကုန်း,Doe Kone,Ayeyarwady > Hinthada > Ingapu > In Pin Kone,reports/admin-reconciliation-v2/phase3-previews/village_152991_row2590_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121534;121956,ဒိုးကုန်း [Doe Kone / ဒိုးကုန်း] | ဒိုးကုန်း [Doe Kone / ဒိုးကုန်း],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,826.3;106.7,121534:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121956:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121534,Multiple CoreMap settlements share exact normalized name under township | prefer id=121534 by verification/point/names (preserve survivor point)
village:154174:row2635:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဒိုးကုန်း,Doe Kone,Ayeyarwady > Hinthada > Ingapu > Kayin Ku,reports/admin-reconciliation-v2/phase3-previews/village_154174_row2635_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121534;121956,ဒိုးကုန်း [Doe Kone / ဒိုးကုန်း] | ဒိုးကုန်း [Doe Kone / ဒိုးကုန်း],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,110.1;931.3,121534:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121956:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121534,Multiple CoreMap settlements share exact normalized name under township | prefer id=121534 by verification/point/names (preserve survivor point)
village:154879:row2667:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ထန်းကုန်း,Htan Kone,Ayeyarwady > Hinthada > Ingapu > Kwin Hla,reports/admin-reconciliation-v2/phase3-previews/village_154879_row2667_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121549;121735;121797;121881,ထန်းကုန်း [Htan Kone / ထန်းကုန်း] | ထန်းကုန်း [Htan Kone / ထန်းကုန်း] | ထန်းကုန်း [Htan Kone / ထန်းကုန်း] | ထန်းကုန်း [Htan Kone / ထန်းကုန်း],အင်္ဂပူ | အင်္ဂပူ | အင်္ဂပူ | အင်္ဂပူ,village | village | village | village,exact_normalized_my,,9979.0;445.1;25.4;5358.7,121549:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121735:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121797:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121881:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121549,Multiple CoreMap settlements share exact normalized name under township | prefer id=121549 by verification/point/names (preserve survivor point)
village:154921:row2697:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ပေါက်ပင်ချောင်,Pauk Pin Chaung,Ayeyarwady > Hinthada > Ingapu > Kwin Kauk (South),reports/admin-reconciliation-v2/phase3-previews/village_154921_row2697_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121626;121827,ပေါက်ပင်ချောင် [Pauk Pin Chaung / ပေါက်ပင်ချောင်] | ပေါက်ပင်ချောင် [Pauk Pin Chaung / ပေါက်ပင်ချောင်],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,273.4;93.7,121626:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121827:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121626,Multiple CoreMap settlements share exact normalized name under township | prefer id=121626 by verification/point/names (preserve survivor point)
village:155031:row2710:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ညောင်ပင်သာ,Nyaung Pin Thar,Ayeyarwady > Hinthada > Ingapu > Kya Khat Kwin,reports/admin-reconciliation-v2/phase3-previews/village_155031_row2710_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121593;121785;121918,ညောင်ပင်သာ [Nyaung Pin Thar / ညောင်ပင်သာ] | ညောင်ပင်သာ [Nyaung Pin Thar / ညောင်ပင်သာ] | ညောင်ပင်သာ [Nyaung Pin Thar / ညောင်ပင်သာ],အင်္ဂပူ | အင်္ဂပူ | အင်္ဂပူ,village | village | village,exact_normalized_my,,79.6;21366.0;258.5,121593:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121785:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121918:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121593,Multiple CoreMap settlements share exact normalized name under township | prefer id=121593 by verification/point/names (preserve survivor point)
village:155032:row2711:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,​တောရှည်,Taw Shey,Ayeyarwady > Hinthada > Ingapu > Kya Khat Kwin,reports/admin-reconciliation-v2/phase3-previews/village_155032_row2711_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121652;121976,တောရှည် [Taw Shey / တောရှည်] | တောရှည် [Taw Shey / တောရှည်],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,14.2;244.2,121652:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121976:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121652,Multiple CoreMap settlements share exact normalized name under township | prefer id=121652 by verification/point/names (preserve survivor point)
village:155462:row2732:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,မှတ်တိုင်,Hmat Taing,Ayeyarwady > Hinthada > Ingapu > Kyee Gyi,reports/admin-reconciliation-v2/phase3-previews/village_155462_row2732_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121824;121853,မှတ်တိုင် [Hmat Taing / မှတ်တိုင်] | မှတ်တိုင် [Hmat Taing / မှတ်တိုင်],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,0.0;427.1,121824:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121853:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121824,Multiple CoreMap settlements share exact normalized name under township | prefer id=121824 by verification/point/names (preserve survivor point)
village:156659:row2762:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ပန်းလှကွင်း,Pan Hla Kwin,Ayeyarwady > Hinthada > Ingapu > Lay Gyi,reports/admin-reconciliation-v2/phase3-previews/village_156659_row2762_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121808;121900,ပန်းလှကွင်း [Pan Hla Kwin / ပန်းလှကွင်း] | ပန်းလှကွင်း [Pan Hla Kwin / ပန်းလှကွင်း],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,794.8;3.8,121808:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121900:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121808,Multiple CoreMap settlements share exact normalized name under township | prefer id=121808 by verification/point/names (preserve survivor point)
village:156661:row2763:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဆူးပဒေါင်းကွင်း,Su Pa Daung Kwin,Ayeyarwady > Hinthada > Ingapu > Lay Gyi,reports/admin-reconciliation-v2/phase3-previews/village_156661_row2763_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121852;121982,ဆူးပဒေါင်းကွင်း [Su Pa Daung Kwin / ဆူးပဒေါင်းကွင်း] | ဆူးပ​ဒေါင်းကွင်း [Su Pa Daung Kwin / ဆူးပ​ဒေါင်းကွင်း],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,0.0;143.3,121852:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121982:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121852,Multiple CoreMap settlements share exact normalized name under township | prefer id=121852 by verification/point/names (preserve survivor point)
village:156785:row2781:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဆူးပ​ဒေါင်းကွင်း,Su Pa Daung Kwin,Ayeyarwady > Hinthada > Ingapu > Lel Gyi Kwin,reports/admin-reconciliation-v2/phase3-previews/village_156785_row2781_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121852;121982,ဆူးပဒေါင်းကွင်း [Su Pa Daung Kwin / ဆူးပဒေါင်းကွင်း] | ဆူးပ​ဒေါင်းကွင်း [Su Pa Daung Kwin / ဆူးပ​ဒေါင်းကွင်း],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,105.4;139.5,121852:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121982:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121852,Multiple CoreMap settlements share exact normalized name under township | prefer id=121852 by verification/point/names (preserve survivor point)
village:156970:row2785:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ပေါက်ပင်ချောင်,Pauk Pin Chaung,Ayeyarwady > Hinthada > Ingapu > Lin Lun Pin,reports/admin-reconciliation-v2/phase3-previews/village_156970_row2785_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121626;121827,ပေါက်ပင်ချောင် [Pauk Pin Chaung / ပေါက်ပင်ချောင်] | ပေါက်ပင်ချောင် [Pauk Pin Chaung / ပေါက်ပင်ချောင်],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,0.0;179.7,121626:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121827:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121626,Multiple CoreMap settlements share exact normalized name under township | prefer id=121626 by verification/point/names (preserve survivor point)
village:157529:row2822:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ရေကြပ်,Yae Kyat,Ayeyarwady > Hinthada > Ingapu > Mee Laung Kone,reports/admin-reconciliation-v2/phase3-previews/village_157529_row2822_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121690;121844,ရေကြပ် [Yae Kyat / ရေကြပ်] | ရေကြပ် [Yae Kyat / ရေကြပ်],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,188.5;79.9,121690:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121844:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121690,Multiple CoreMap settlements share exact normalized name under township | prefer id=121690 by verification/point/names (preserve survivor point)
village:158472:row2868:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ပန်းဒိုး,Pan Doe,Ayeyarwady > Hinthada > Ingapu > Nyaung Kyoe,reports/admin-reconciliation-v2/phase3-previews/village_158472_row2868_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121671;121885,ပန်းဒိုး [Pan Doe / ပန်းဒိုး] | ပန်းဒိုး [Pan Doe / ပန်းဒိုး],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,636.3;244.0,121671:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121885:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121671,Multiple CoreMap settlements share exact normalized name under township | prefer id=121671 by verification/point/names (preserve survivor point)
village:158538:row2880:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဇီးကုန်း,Zee Kone,Ayeyarwady > Hinthada > Ingapu > Nyaung Pin Gyi Kwin,reports/admin-reconciliation-v2/phase3-previews/village_158538_row2880_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121502;121640;121653;122011,ဇီးကုန်း [Zee Kone / ဇီးကုန်း] | ဇီးကုန်း [Zee Kone / ဇီးကုန်း] | ဇီးကုန်း [Zee Kone / ဇီးကုန်း] | ဇီးကုန်း [Zee Kone / ဇီးကုန်း],အင်္ဂပူ | အင်္ဂပူ | အင်္ဂပူ | အင်္ဂပူ,village | village | village | village,exact_normalized_my,,408.5;31804.6;24.2;14731.6,121502:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121640:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121653:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 122011:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121502,Multiple CoreMap settlements share exact normalized name under township | prefer id=121502 by verification/point/names (preserve survivor point)
