postal_code,action,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,inferred_locality_type,matched_township_coremap_id,matched_local_coremap_id,match_method,confidence,source_row_count_en,source_row_count_my,duplicate_extra_source_rows,review_reason
0802207,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Kyein Khar Kone Village Tract,ကြိမ်ခါးကုန်း ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802208,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Baw Di Kwin Village Tract,ဗောဓိကွင်း ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802209,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Ah Nan Baw Village Tract,အနန်းဘော် ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802210,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Ka Nyin Kyoe Village Tract,ကညင်ကျိုး ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802211,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Sin Za Loke Village Tract,ဆင်ဇလုပ် ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802212,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Khin Inn Gyi Village Tract,ခင်အင်းကြီး ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802213,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Kyar Inn Kone Village Tract,ကြာအင်းကုန်း ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802214,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Kin Mun Inn Village Tract,ကင်မွန်းအင်း ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802215,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Tu Maung Village Tract,တူမောင် ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802216,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Kan Ka Lay Village Tract,ကံကလေး ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802217,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Kyay Yoe Village Tract,ကျေးရိုး ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802218,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Mee Taing Taw Village Tract,မီးတိုင်တော ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802219,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Ga Net Village Tract,ဂနက် ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802220,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Har Ree Village Tract,ဟာရီး ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802221,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Gway Kone Village Tract,ဂွေးကုန်း ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802222,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Inn Pat Lel Village Tract,အင်းပတ်လည် ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802223,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Bweit Chin Village Tract,ဘွဲ့ချင် ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802224,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Htee Lat Village Tract,ထီးလပ် ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802225,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Kin Village Tract,ကင်း ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802226,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Si Son Kone Village Tract,ဆီဆုံကုန်း ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802227,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Let Khan Village Tract,လက်ခံ ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802228,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Nan Za Village Tract,နံဇ ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802229,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Ma Gyi Pin Village Tract,မကျီးပင် ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802230,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Pe Nwe Kone Ywar Ma Village Tract,ပဲနွယ်ကုန်းရွာမ ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802231,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Za Yat Khin Village Tract,ဇရပ်ခင် ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802232,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Khin Gyi (Shan Su) Village Tract,ခင်ကြီး (ရှမ်းစု) ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802233,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Hpa Do Village Tract,ဖဒို ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802234,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Waing Gyi Village Tract,ဝိုင်းကြီး ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802235,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Taung Paw Su Village Tract,တောင်ပေါ်စု ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
